"Election","Party","environment","constituency","Election.Date","Year.Before.Election","yearly_avg_tavg","yearly_avg_tmin","yearly_avg_tmax","yearly_avg_prcp","yearly_avg_wspd","yearly_avg_pres","yearly_avg_tsun","election_year","full_elec_date","election","constituency_id","seats","country.region","electorate","con_votes","con_share","lib_votes","lib_share","lab_votes","lab_share","natSW_votes","natSW_share","oth_votes","oth_share","total_votes","turnout","boundary_set","X","Geography_Code","Date","Rural_Urban","Median_Age","All_Residents","All_Qualifications","No_Qualifications","Level_1_Qualifications","Level_2_Qualifications","Apprenticeship","Level_3_Qualifications","Level_4_and_Above","Other_Qualifications","School_Age_16_to_17","School_Age_18_and_Over","Full_Time_Students_Employed","Full_Time_Students_Unemployed","Full_Time_Students_Inactive","NS_SeC_All","Higher_Managerial","Lower_Managerial","Intermediate_Occupations","Small_Employers","Lower_Supervisory","Semi_Routine","Routine_Occupations","Never_Worked_Unemployed","Never_Worked","Long_Term_Unemployed","Full_Time_Students_NS_SeC","Total_Rural_Population","Urban_City_Town_Population","Urban_Minor_Conurbation_Population","Urban_Major_Conurbation_Population","Total_Urban_Population","Total_Population","Hub_Towns_Population","Rural_Hub_Towns_Population","Rural_Population_Percentage","RUC11CD","RUC11","Classification"
"2015 General Election"," Green Party",10,"dulwich and west norwood","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2015 General Election"," Green Party",5,"dulwich and west norwood","2015-05-07","2014-05-07",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Liberal Democrats",0,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Labour Party",4,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Labour Party",7,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Green Party",10,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Labour Party",2,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Conservative Party",0,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2017 General Election"," Labour Party",0,"dulwich and west norwood","2017-06-08","2016-06-08",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Green Party",25,"dulwich and west norwood","2019-12-12","2018-12-12",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2019,"2019 General Election","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2019 General Election"," Labour Party",1,"dulwich and west norwood","2019-12-12","2018-12-12",10.8833333333333,7.04166666666667,14.6416666666667,57.4166666666667,13.9,1013.61666666667,7185,2019,"2019 General Election","2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000673",2011,"Total",33,110542,87246,12360,7655,9137,1041,8383,41527,7143,2201,5675,1898,689,3078,82874,13291,23238,8617,6800,3588,7468,5863,6143,4086,2057,7866,0,0,0,110542,110542,110542,0,0,0,6,"Urban with Major Conurbation","Predominantly Urban"
"2010 General Election"," Liberal Democrats",1,"grantham and stamford","2010-05-06","2009-05-06",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Liberal Democrats",0,"grantham and stamford","2010-05-06","2009-05-06",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2010,"2010 General Election","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," Green Party",8,"grantham and stamford","2015-05-07","2014-05-07",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," UK Independence Party",1,"grantham and stamford","2015-05-07","2014-05-07",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," Labour Party",0,"grantham and stamford","2015-05-07","2014-05-07",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2015 General Election"," Liberal Democrats",0,"grantham and stamford","2015-05-07","2014-05-07",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2015,"2015 General Election","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Labour Party",2,"grantham and stamford","2017-06-08","2016-06-08",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," UK Independence Party",1,"grantham and stamford","2017-06-08","2016-06-08",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2017 General Election"," Conservative Party",0,"grantham and stamford","2017-06-08","2016-06-08",9.55,6.125,13.0666666666667,48.0833333333333,17.6888888888889,1012.96666666667,7885,2017,"2017 General Election","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E14000714",2011,"Total",42,104391,84899,18725,11815,14742,3840,10425,21055,4297,2461,1899,934,167,794,75754,7510,16470,9527,7469,6295,12408,9225,2494,1479,1015,4356,29624,74767,0,0,74767,104391,33662,63286,60.62,2,"Largely Rural (rural including hub towns 50-79%) ","Predominantly Rural"
"2010 General Election"," Labour Party",0,"halton","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010","E14000725",1,"North West",68846,8339,0.202,5718,0.138,23843,0.577,NA,NA,3438,0.083,41338,0.6,"2010-2017","","E14000725",2011,"Total",39,94995,76722,20894,12768,14125,3077,9644,13342,2872,2148,2539,1020,253,1245,69996,4443,12040,9729,4661,6758,12693,10608,4398,2885,1513,4666,1841,93154,0,0,93154,94995,0,1841,1.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Conservative Party",3,"halton","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010","E14000725",1,"North West",68846,8339,0.202,5718,0.138,23843,0.577,NA,NA,3438,0.083,41338,0.6,"2010-2017","","E14000725",2011,"Total",39,94995,76722,20894,12768,14125,3077,9644,13342,2872,2148,2539,1020,253,1245,69996,4443,12040,9729,4661,6758,12693,10608,4398,2885,1513,4666,1841,93154,0,0,93154,94995,0,1841,1.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"halton","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010","E14000725",1,"North West",68846,8339,0.202,5718,0.138,23843,0.577,NA,NA,3438,0.083,41338,0.6,"2010-2017","","E14000725",2011,"Total",39,94995,76722,20894,12768,14125,3077,9644,13342,2872,2148,2539,1020,253,1245,69996,4443,12040,9729,4661,6758,12693,10608,4398,2885,1513,4666,1841,93154,0,0,93154,94995,0,1841,1.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Green Party",20,"halton","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010","E14000725",1,"North West",68846,8339,0.202,5718,0.138,23843,0.577,NA,NA,3438,0.083,41338,0.6,"2010-2017","","E14000725",2011,"Total",39,94995,76722,20894,12768,14125,3077,9644,13342,2872,2148,2539,1020,253,1245,69996,4443,12040,9729,4661,6758,12693,10608,4398,2885,1513,4666,1841,93154,0,0,93154,94995,0,1841,1.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Conservative Party",0,"halton","2010-05-06","2009-05-06",9.24166666666667,5.50833333333333,12.95,51.6666666666667,13.98,1013.025,6970,2010,"2010 General Election","2010","E14000725",1,"North West",68846,8339,0.202,5718,0.138,23843,0.577,NA,NA,3438,0.083,41338,0.6,"2010-2017","","E14000725",2011,"Total",39,94995,76722,20894,12768,14125,3077,9644,13342,2872,2148,2539,1020,253,1245,69996,4443,12040,9729,4661,6758,12693,10608,4398,2885,1513,4666,1841,93154,0,0,93154,94995,0,1841,1.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Labour Party",0,"easington","2010-05-06","2009-05-06",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2010,"2010 General Election","2010","E14000677",1,"North East",63879,4790,0.137,5597,0.16,20579,0.589,NA,NA,3948,0.113,34914,0.547,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," UK Independence Party",1,"easington","2010-05-06","2009-05-06",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2010,"2010 General Election","2010","E14000677",1,"North East",63879,4790,0.137,5597,0.16,20579,0.589,NA,NA,3948,0.113,34914,0.547,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",3,"easington","2010-05-06","2009-05-06",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2010,"2010 General Election","2010","E14000677",1,"North East",63879,4790,0.137,5597,0.16,20579,0.589,NA,NA,3948,0.113,34914,0.547,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",0,"easington","2010-05-06","2009-05-06",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2010,"2010 General Election","2010","E14000677",1,"North East",63879,4790,0.137,5597,0.16,20579,0.589,NA,NA,3948,0.113,34914,0.547,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Conservative Party",0,"easington","2010-05-06","2009-05-06",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2010,"2010 General Election","2010","E14000677",1,"North East",63879,4790,0.137,5597,0.16,20579,0.589,NA,NA,3948,0.113,34914,0.547,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Labour Party",0,"easington","2015-05-07","2014-05-07",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2015,"2015 General Election","2015","E14000677",1,"North East",61659,4478,0.129,834,0.024,21132,0.61,NA,NA,8180,0.236,34624,0.562,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," UK Independence Party",0,"easington","2015-05-07","2014-05-07",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2015,"2015 General Election","2015","E14000677",1,"North East",61659,4478,0.129,834,0.024,21132,0.61,NA,NA,8180,0.236,34624,0.562,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2015 General Election"," Conservative Party",1,"easington","2015-05-07","2014-05-07",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2015,"2015 General Election","2015","E14000677",1,"North East",61659,4478,0.129,834,0.024,21132,0.61,NA,NA,8180,0.236,34624,0.562,"2010-2017","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2019 General Election"," Conservative Party",1,"easington","2019-12-12","2018-12-12",9.00833333333333,5.11666666666666,12.8416666666667,59.8333333333333,14.4166666666667,1012.4,6800,2019,"2019 General Election","2019","E14000677",1,"North East",61182,9142,0.264,1526,0.044,15723,0.455,NA,NA,8192,0.237,34583,0.565,"2010-2019","","E14000677",2011,"Total",41,82769,67782,22719,10100,11308,2705,7916,10351,2683,1797,2203,776,179,1236,61056,2918,9240,7780,3641,5785,11345,11997,4362,3100,1262,3988,20349,62420,0,0,62420,82769,0,20349,24.58,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Conservative Party",3,"guildford","2010-05-06","2009-05-06",10.2,6.21666666666667,13.9416666666667,57.4166666666667,14.3555555555556,1013.625,7185,2010,"2010 General Election","2010","E14000719",1,"South East",77082,29618,0.533,21836,0.393,2812,0.051,NA,NA,1301,0.023,55567,0.721,"2010-2017","","E14000719",2011,"Total",37,105647,87201,11878,8619,11422,2248,12978,35438,4618,2455,10198,3090,647,6446,78721,13587,19272,8683,6836,3784,7259,4677,1985,1203,782,12638,14373,91274,0,0,91274,105647,11967,26340,24.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",2,"guildford","2010-05-06","2009-05-06",10.2,6.21666666666667,13.9416666666667,57.4166666666667,14.3555555555556,1013.625,7185,2010,"2010 General Election","2010","E14000719",1,"South East",77082,29618,0.533,21836,0.393,2812,0.051,NA,NA,1301,0.023,55567,0.721,"2010-2017","","E14000719",2011,"Total",37,105647,87201,11878,8619,11422,2248,12978,35438,4618,2455,10198,3090,647,6446,78721,13587,19272,8683,6836,3784,7259,4677,1985,1203,782,12638,14373,91274,0,0,91274,105647,11967,26340,24.93,4,"Urban with City and Town","Predominantly Urban"
"2010 General Election"," Liberal Democrats",6,"guildford","2010-05-06","2009-05-06",10.2,6.21666666666667,13.9416666666667,57.4166666666667,14.3555555555556,1013.625,7185,2010,"2010 General Election","2010","E14000719",1,"South East",77082,29618,0.533,21836,0.393,2812,0.051,NA,NA,1301,0.023,55567,0.721,"2010-2017","","E14000719",2011,"Total",37,105647,87201,11878,8619,11422,2248,12978,35438,4618,2455,10198,3090,647,6446,78721,13587,19272,8683,6836,3784,7259,4677,1985,1203,782,12638,14373,91274,0,0,91274,105647,11967,26340,24.93,4,"Urban with City and Town","Predominantly Urban"
